Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Claim
30,F,1,0,0,1400,5,Drive,15,No
31,M,11,0,1,1200,2,Garage,3,No
67,M,12,0,1,1400,2,Road,7,Yes
67,F,19,4,3,1200,4,Garage,3,Yes
27,M,6,0,3,1600,6,Garage,12,No
61,M,44,0,3,1400,4,Road,3,Yes
53,M,11,8,2,1200,3,Drive,4,Yes
79,F,2,0,2,1200,4,Garage,6,Yes
24,F,1,0,2,1200,6,Road,1,Yes
20,M,2,0,4,1400,7,Garage,1,Yes
58,M,12,0,3,1200,5,Garage,3,No
78,M,51,0,0,1200,3,Drive,7,No
29,M,2,0,3,1800,3,Garage,5,No
43,F,22,0,2,1400,6,Garage,10,No
58,M,33,0,2,1400,4,Garage,3,No
55,F,35,0,0,1400,3,Garage,2,No
22,M,2,0,4,1400,3,Garage,15,Yes
65,M,26,0,3,1200,2,Garage,6,No
47,F,11,0,0,1600,5,Road,6,Yes
80,M,21,0,4,1400,4,Garage,1,No
44,F,12,0,2,1400,7,Garage,2,No
59,F,5,0,1,1400,3,Garage,1,No
63,F,35,0,4,1200,6,Drive,11,Yes
60,F,18,4,3,1200,3,Garage,6,Yes
71,M,11,4,3,1400,3,Road,14,Yes
68,F,19,0,0,1600,3,Garage,10,Yes
50,F,6,0,4,1400,5,Drive,1,No
80,F,8,0,3,1200,6,Road,14,Yes
60,M,2,0,2,1400,3,Road,9,Yes
28,M,10,0,4,1400,3,Road,19,No
44,F,1,0,0,1200,3,Garage,10,No
40,F,12,0,2,1200,6,Road,2,Yes
28,F,10,8,1,1400,3,Garage,19,Yes
57,F,15,4,2,1200,5,Garage,2,Yes
71,M,22,0,4,1200,6,Road,2,Yes
24,F,2,0,0,1200,2,Garage,4,No
47,M,2,0,2,1400,3,Garage,10,No
50,F,11,0,4,1400,3,Garage,1,No
71,F,30,0,4,1200,3,Road,15,Yes
47,F,3,0,2,1200,6,Garage,4,No
45,F,24,8,4,1200,2,Garage,1,Yes
33,F,1,0,2,1400,3,Garage,9,No
55,F,6,0,2,1400,7,Road,1,Yes
44,M,2,0,1,1400,4,Garage,1,No
62,M,7,0,1,1400,6,Garage,14,Yes
79,F,60,0,4,2000,7,Road,6,Yes
63,M,33,0,2,1200,2,Road,15,Yes
28,M,2,0,3,1200,6,Garage,1,No
21,M,4,8,3,1200,4,Road,8,Yes
30,M,2,0,2,1200,5,Garage,1,No
45,M,14,8,4,1800,3,Garage,5,Yes
41,M,12,0,3,2200,6,Garage,14,Yes
34,M,5,0,0,1200,6,Road,2,Yes
67,M,47,0,0,1400,5,Garage,5,No
19,F,2,8,3,1200,3,Road,5,Yes
51,M,11,4,0,1200,6,Garage,1,Yes
55,M,2,0,4,1200,5,Road,6,Yes
28,M,8,0,0,1400,2,Drive,1,No
33,M,12,0,1,1200,4,Garage,13,No
31,F,14,0,0,1400,6,Road,9,No
22,F,5,0,3,1200,3,Road,2,Yes
18,F,1,0,4,1400,3,Drive,6,Yes
55,M,15,0,4,1200,5,Garage,16,No
47,F,17,0,3,1400,5,Garage,11,No
31,M,5,0,1,1200,6,Garage,5,No
25,M,8,0,2,1400,2,Garage,14,No
70,M,46,0,1,1200,5,Garage,8,No
49,M,19,0,4,1200,3,Garage,2,No
33,F,4,8,0,1200,6,Drive,12,Yes
66,M,22,0,2,1200,3,Garage,1,No
44,M,14,0,2,1400,2,Road,4,No
25,M,8,0,4,1200,3,Garage,1,No
25,M,3,0,4,1400,2,Garage,2,No
46,F,2,0,0,1200,4,Garage,11,No
27,F,2,0,1,1200,3,Garage,16,No
30,F,11,0,3,1200,4,Garage,1,No
55,F,34,0,2,1200,3,Garage,17,No
51,F,10,0,2,1600,3,Garage,5,No
57,M,33,0,0,1400,6,Garage,17,Yes
45,M,15,0,0,1200,6,Garage,1,No
56,F,27,8,1,1400,3,Garage,2,Yes
66,F,46,0,0,1400,4,Garage,11,Yes
60,F,6,4,0,2000,8,Road,4,Yes
40,F,2,0,3,1400,4,Garage,2,No
25,F,3,4,4,1200,2,Garage,11,Yes
45,F,4,0,4,1200,5,Garage,6,No
72,M,29,0,2,1400,6,Garage,14,Yes
52,F,10,0,2,1600,4,Drive,1,Yes
56,F,26,0,0,1200,4,Garage,4,No
73,M,38,0,4,1400,6,Garage,14,Yes
64,M,11,0,0,1400,4,Garage,1,No
52,M,22,0,0,1400,6,Garage,1,No
70,M,19,0,0,1400,6,Road,7,Yes
59,F,29,4,0,1600,3,Garage,3,Yes
52,M,27,0,0,1400,3,Garage,11,No
79,M,36,0,3,1800,6,Garage,2,Yes
31,F,5,0,4,1200,4,Garage,5,No
28,F,7,0,0,1600,4,Road,5,No
22,M,1,4,2,1200,4,Garage,3,Yes
45,M,7,0,4,1400,5,Garage,4,No
63,M,46,0,4,1400,7,Garage,14,Yes
34,M,16,0,0,1400,3,Garage,2,No
56,F,14,0,3,1200,5,Garage,5,No
44,M,8,0,0,1200,5,Road,1,Yes
46,M,21,0,3,1400,4,Garage,17,No
39,M,6,0,4,1200,3,Garage,4,No
22,F,1,0,1,1600,6,Garage,10,Yes
66,F,31,0,2,1200,3,Garage,6,Yes
78,M,2,0,3,1200,3,Road,3,No
53,F,15,0,3,1200,5,Garage,1,No
72,M,54,0,3,1200,5,Road,6,Yes
63,F,24,0,3,1200,4,Garage,1,No
54,F,6,0,0,1600,2,Garage,17,Yes
42,M,5,4,1,1600,7,Garage,5,Yes
74,F,44,0,2,1200,3,Garage,4,Yes
66,F,6,4,2,1800,5,Garage,1,Yes
19,F,1,4,4,1400,6,Road,19,Yes
25,F,7,0,1,1600,5,Garage,10,No
62,F,15,0,1,1600,6,Road,5,Yes
50,M,11,0,0,1400,6,Garage,10,No
18,F,1,0,1,1400,5,Road,1,Yes
45,F,17,0,1,1200,2,Road,3,No
29,M,11,0,3,1600,6,Garage,4,No
20,F,2,0,2,1600,7,Garage,6,Yes
67,M,30,4,4,1400,5,Garage,2,Yes
68,M,8,0,1,1600,6,Garage,10,Yes
43,F,11,4,1,1200,3,Garage,4,Yes
72,F,44,0,0,1200,4,Garage,1,Yes
69,F,36,4,2,1200,3,Garage,12,Yes
31,F,3,0,1,1200,6,Garage,1,No
36,F,10,0,2,1600,3,Road,8,No
43,M,16,0,4,1400,4,Garage,1,No
52,F,25,0,2,1200,2,Garage,1,No
72,M,37,0,1,1200,2,Drive,5,No
28,M,9,0,1,1400,5,Drive,5,No
37,F,18,8,1,1600,4,Garage,2,Yes
40,M,21,0,0,1200,2,Garage,18,No
72,F,28,0,2,1400,4,Garage,6,Yes
60,F,6,0,1,1400,4,Garage,1,No
26,M,7,0,4,1200,6,Drive,1,No
69,F,37,0,0,1200,5,Road,2,Yes
63,F,36,0,0,1200,3,Road,1,Yes
68,F,50,0,4,1800,4,Garage,1,Yes
25,M,7,0,4,1800,7,Garage,1,No
59,M,29,0,4,1400,3,Drive,3,No
78,F,38,0,2,1200,2,Garage,2,Yes
26,F,2,0,4,1400,6,Garage,3,No
38,F,10,4,2,1200,3,Road,2,Yes
67,F,6,0,1,1200,4,Garage,1,Yes
58,M,15,8,4,1200,2,Road,6,Yes
31,M,8,0,0,1800,5,Garage,2,No
35,M,11,0,2,1200,5,Garage,4,No
54,F,36,0,4,1200,4,Garage,14,No
44,M,24,0,3,1400,6,Garage,1,No
80,F,55,0,3,1400,6,Garage,8,Yes
27,F,6,0,1,1200,6,Garage,1,No
65,M,15,4,3,1200,6,Garage,15,Yes
40,M,14,0,2,1200,5,Garage,3,No
20,F,2,0,0,1400,4,Road,16,Yes
19,F,2,0,2,1200,4,Garage,1,No
69,F,45,4,0,1200,5,Garage,15,Yes
69,M,49,0,3,1200,6,Garage,5,No
21,M,3,0,3,1200,3,Road,4,Yes
72,M,24,0,4,1400,5,Garage,8,No
58,F,28,0,3,1200,6,Garage,1,No
47,M,10,0,4,1400,3,Garage,17,No
52,F,30,0,4,1200,3,Garage,9,No
75,M,50,0,2,1200,2,Garage,6,No
68,F,19,0,3,1200,3,Garage,1,Yes
28,F,10,0,0,1400,5,Garage,3,No
68,M,48,0,2,1200,2,Garage,6,No
60,M,33,0,2,1200,3,Drive,1,No
44,M,1,0,3,1200,4,Garage,5,No
54,M,25,0,2,1400,7,Garage,1,No
68,F,30,0,0,1400,4,Road,3,Yes
72,F,4,0,1,1400,6,Garage,2,Yes
40,M,8,0,3,1600,5,Road,5,Yes
29,M,1,0,2,1600,7,Garage,12,No
77,F,11,0,4,1200,4,Garage,19,Yes
80,F,38,0,4,1600,6,Garage,1,Yes
64,M,19,0,2,1400,3,Garage,2,No
73,F,2,0,1,1600,3,Road,2,Yes
58,M,9,0,2,1400,5,Road,3,Yes
78,F,33,0,0,2000,6,Garage,1,Yes
52,F,28,0,0,1200,3,Garage,2,No
75,M,23,0,2,1400,4,Road,1,Yes
79,F,24,0,3,1400,4,Garage,1,Yes
25,M,3,0,1,1600,3,Garage,5,No
22,F,3,8,2,1200,4,Garage,11,Yes
72,M,42,0,2,1200,3,Garage,4,No
80,F,3,0,2,1400,6,Garage,2,Yes
26,F,7,4,2,1600,4,Garage,2,Yes
72,F,52,0,2,2200,5,Drive,4,Yes
24,F,6,0,2,1400,6,Garage,5,No
22,M,4,0,4,1400,7,Garage,5,Yes
39,F,21,0,3,1400,6,Garage,10,No
59,M,38,0,4,1400,4,Garage,19,No
36,F,10,4,1,1400,3,Garage,1,Yes
28,F,5,0,4,1200,3,Garage,2,No
44,F,25,0,1,1200,6,Garage,18,No
60,M,12,0,1,1400,3,Garage,5,No
68,F,16,0,4,1200,3,Garage,17,Yes
33,M,16,0,1,1200,4,Drive,3,No
31,M,4,0,2,1200,2,Road,9,No
44,M,10,0,2,1200,5,Road,1,No
47,M,19,0,2,2400,8,Garage,1,Yes
60,M,19,8,4,1800,4,Garage,3,Yes
51,M,28,0,3,1400,5,Garage,3,No
78,M,57,0,0,1200,6,Garage,2,No
73,F,10,0,3,2200,3,Garage,4,Yes
38,F,10,0,1,1200,4,Road,2,No
67,M,33,0,1,1400,5,Garage,4,No
37,M,17,0,3,1600,7,Garage,4,No
78,M,8,0,3,1400,4,Garage,1,No
28,M,11,0,3,1200,4,Road,6,No
23,M,2,4,4,1200,6,Garage,2,Yes
76,F,10,0,3,1200,5,Garage,2,Yes
22,M,4,0,1,1200,2,Garage,5,Yes
40,M,4,0,3,1200,2,Garage,10,No
33,F,6,0,4,1200,4,Garage,2,No
39,M,18,0,3,1400,3,Garage,13,No
24,M,5,0,1,1600,4,Garage,11,Yes
24,M,5,0,2,1200,3,Garage,11,Yes
40,F,23,0,3,1600,5,Garage,3,No
43,M,3,0,1,1200,5,Garage,15,No
50,M,21,8,2,1200,5,Road,4,Yes
59,F,22,0,4,1200,2,Road,14,Yes
70,M,31,0,1,1400,7,Garage,12,Yes
30,M,11,0,3,1400,4,Garage,8,No
45,M,24,0,3,1400,3,Garage,3,No
27,M,2,0,1,1400,6,Drive,18,Yes
28,F,9,0,3,1200,6,Garage,3,No
37,M,3,4,1,1200,5,Garage,18,Yes
67,M,43,0,4,1800,3,Road,9,Yes
33,F,6,0,4,1400,6,Garage,6,No
19,M,2,0,0,2000,5,Drive,9,Yes
67,F,11,8,1,1400,4,Road,8,Yes
75,F,37,0,2,2000,6,Garage,1,Yes
40,M,19,0,3,1200,6,Road,1,Yes
20,M,3,0,2,1200,6,Garage,2,Yes
78,F,47,0,2,1200,6,Road,11,Yes
44,F,26,0,2,1200,4,Garage,2,No
39,F,21,0,0,1400,4,Garage,8,No
60,M,38,4,1,1200,5,Road,5,Yes
22,F,5,0,4,1200,5,Garage,7,No
79,F,30,4,0,1400,3,Garage,19,Yes
24,F,6,0,1,1800,4,Garage,10,Yes
76,F,23,4,2,1400,3,Drive,7,Yes
32,F,10,0,4,1200,6,Garage,3,No
72,M,37,0,1,1200,6,Garage,2,No
58,M,16,0,1,1200,5,Road,9,Yes
23,F,6,0,1,1200,4,Drive,2,No
51,F,6,0,0,1400,3,Garage,1,No
67,M,3,0,0,1400,3,Garage,1,No
55,F,17,4,0,1200,4,Road,6,Yes
36,M,1,0,2,1200,3,Garage,1,No
57,F,6,0,1,1200,4,Garage,2,No
77,M,24,0,4,1400,3,Road,2,Yes
46,F,20,0,2,1600,6,Garage,4,No
36,F,6,0,1,1600,3,Garage,2,No
40,F,22,0,1,1400,4,Garage,1,No
52,M,19,0,3,1400,3,Road,7,Yes
79,F,13,8,1,1200,4,Road,1,Yes
59,F,15,0,0,1200,2,Garage,3,No
78,F,25,4,0,1400,2,Garage,7,Yes
66,M,43,0,2,1400,4,Garage,16,Yes
24,M,5,0,1,1200,6,Garage,2,Yes
78,M,50,0,2,1200,2,Garage,3,No
25,F,1,0,3,1600,3,Drive,13,No
46,F,20,8,1,1600,2,Drive,14,Yes
28,M,2,0,3,1400,6,Garage,2,No
35,M,9,0,3,1200,3,Drive,2,No
48,M,14,4,4,1200,2,Garage,3,Yes
36,F,15,0,2,1600,6,Garage,2,No
33,F,11,0,2,1600,5,Road,5,Yes
54,M,30,0,4,1200,5,Garage,12,No
44,F,17,0,1,1200,2,Road,2,No
53,F,4,0,4,1200,4,Drive,1,No
75,F,5,0,4,1200,6,Garage,1,Yes
35,F,3,8,1,1600,6,Garage,17,Yes
69,M,8,0,2,1200,3,Garage,5,No
71,M,7,0,2,1200,6,Garage,7,No
57,M,7,0,0,1600,5,Drive,2,No
77,M,31,0,2,1400,5,Road,13,Yes
63,F,16,0,4,1400,2,Road,2,No
19,F,1,0,2,1600,7,Garage,3,Yes
30,M,8,0,3,1400,3,Drive,1,No
61,F,41,0,3,1200,6,Garage,18,No
74,M,6,0,3,1200,2,Garage,2,No
19,M,2,0,1,1600,6,Garage,13,Yes
45,F,16,0,2,2000,5,Garage,5,No
71,M,49,0,0,1200,6,Garage,13,No
76,F,21,0,2,1600,5,Garage,3,Yes
46,M,24,0,2,1200,6,Road,5,Yes
38,F,20,0,4,1600,3,Road,5,No
23,M,2,0,0,1400,7,Garage,1,Yes
75,M,40,0,1,1200,2,Road,1,No
52,M,9,0,4,1400,3,Garage,2,No
34,M,5,0,3,1200,3,Garage,13,No
33,M,16,0,3,1200,5,Road,2,Yes
44,M,24,8,3,1200,4,Garage,2,Yes
21,M,2,0,3,1200,3,Garage,8,No
43,M,15,0,1,1200,4,Road,1,Yes
50,M,28,0,0,1200,4,Garage,3,No
31,F,10,0,2,1200,6,Garage,2,No
57,F,29,0,4,1400,5,Garage,4,No
22,M,4,0,3,1200,2,Garage,13,No
27,F,4,0,2,1200,3,Drive,12,No
28,M,6,8,4,1400,4,Garage,1,Yes
49,M,28,0,2,1200,2,Garage,3,No
67,M,24,0,0,1200,5,Garage,1,No
53,F,5,0,4,1400,4,Garage,3,No
57,M,16,0,0,1200,5,Garage,3,No
33,M,9,0,1,1400,6,Garage,1,No
54,F,12,0,3,1600,7,Garage,17,Yes
39,F,17,0,4,2000,3,Garage,15,No
28,F,5,0,3,1400,2,Garage,6,No
26,M,9,8,2,1400,2,Garage,19,Yes
40,M,18,0,4,1800,6,Road,4,Yes
37,F,2,0,3,1400,6,Garage,5,No
41,M,15,0,4,1400,4,Garage,19,Yes
19,M,1,0,2,1200,4,Road,4,Yes
69,F,47,0,2,1200,2,Garage,2,No
32,M,8,0,1,1200,6,Garage,1,No
48,M,15,0,3,1200,5,Garage,1,No
68,F,42,0,1,1600,3,Drive,8,Yes
65,M,3,0,4,1200,3,Road,8,Yes
64,M,14,0,2,1800,5,Road,3,Yes
61,M,29,0,0,1600,2,Drive,12,No
68,M,23,0,0,1400,5,Road,14,Yes
19,F,1,0,3,1200,6,Road,6,Yes
79,F,61,0,1,1600,7,Drive,1,Yes
60,M,14,4,1,1200,5,Garage,1,Yes
63,M,40,0,1,1200,2,Garage,11,No
62,F,40,0,4,1200,2,Garage,3,No
38,M,12,0,1,1200,2,Road,1,No
58,M,23,4,0,1200,6,Road,5,Yes
46,F,11,0,3,1200,6,Garage,7,No
50,M,2,0,4,1200,3,Road,1,No
24,M,4,0,1,1200,4,Garage,7,Yes
59,F,10,0,0,1600,6,Garage,6,Yes
21,F,4,0,4,1200,3,Garage,3,No
36,F,4,4,4,1200,3,Garage,18,Yes
20,F,3,0,2,1200,6,Garage,5,No
42,F,17,0,2,1400,2,Garage,4,No
38,F,16,0,1,1400,5,Garage,11,No
79,F,23,0,3,1200,3,Garage,2,Yes
43,F,2,4,1,1200,4,Garage,8,Yes
20,M,2,8,0,1200,5,Road,1,Yes
77,M,21,0,1,1200,5,Garage,2,No
28,F,8,0,1,1800,7,Road,8,Yes
71,M,23,0,1,1400,2,Garage,6,No
34,M,6,0,3,1400,2,Garage,16,No
71,F,37,0,3,1200,5,Garage,1,No
29,M,4,0,4,1200,5,Drive,2,No
73,M,17,0,0,1600,4,Road,2,Yes
71,F,17,0,1,1400,4,Road,6,Yes
45,F,22,0,0,1400,2,Road,4,No
20,F,2,0,4,1400,2,Garage,5,No
40,M,11,0,4,1400,5,Garage,12,No
67,M,24,0,3,1400,7,Garage,2,No
63,M,36,0,4,1400,6,Garage,13,No
27,M,6,0,4,1200,6,Garage,1,No
67,M,8,0,1,1400,6,Garage,4,No
78,M,46,0,3,1600,6,Garage,12,No
68,M,1,0,3,1200,2,Road,18,No
38,M,3,0,2,1200,3,Garage,1,No
54,F,3,0,1,1200,5,Garage,1,No
64,F,24,0,3,1200,4,Drive,2,Yes
51,F,19,0,2,1200,4,Garage,9,No
19,M,2,0,3,1200,4,Garage,3,Yes
48,M,14,0,3,1200,2,Garage,1,No
37,F,17,8,2,1400,5,Garage,8,Yes
53,F,18,0,2,1400,4,Garage,1,No
24,F,3,0,2,1800,4,Garage,8,Yes
45,F,16,0,2,1200,6,Road,1,No
31,M,9,0,2,1400,4,Garage,3,No
26,F,3,0,0,1200,3,Garage,1,No
80,F,14,0,2,1200,4,Garage,10,Yes
58,F,33,0,4,1400,6,Garage,3,No
34,F,17,0,1,1600,6,Garage,1,No
32,F,2,0,1,1600,3,Road,1,No
50,F,25,4,4,1400,6,Garage,4,Yes
31,M,2,8,4,1400,6,Drive,1,Yes
36,F,5,0,0,1400,6,Garage,3,No
44,F,11,0,0,1200,3,Garage,6,No
61,F,31,8,0,1600,6,Road,1,Yes
63,M,30,0,3,1200,5,Garage,1,No
62,F,5,0,3,1400,2,Garage,1,No
48,M,22,0,3,1200,2,Garage,7,No
76,F,41,0,2,1200,4,Road,16,Yes
32,M,9,0,1,2000,4,Road,4,Yes
79,F,36,0,3,1400,5,Garage,7,Yes
29,M,6,0,3,1400,2,Garage,7,No
36,F,11,8,2,1200,5,Garage,1,Yes
64,M,18,0,1,1400,3,Garage,2,No
54,F,20,0,3,1200,6,Garage,17,No
56,M,32,0,1,1400,4,Garage,18,No
34,F,10,8,3,1400,5,Garage,1,Yes
60,F,30,0,0,1400,6,Drive,15,Yes
69,F,47,0,4,1800,6,Garage,7,Yes
33,M,13,0,4,1400,6,Road,11,Yes
34,M,14,8,0,1200,2,Garage,7,Yes
31,M,8,0,1,1200,5,Road,12,Yes
74,F,1,0,3,1600,3,Drive,1,Yes
26,M,3,0,1,1800,3,Garage,1,No
42,F,4,0,4,1200,2,Garage,1,No
66,F,4,0,1,1600,3,Road,2,Yes
26,F,6,0,4,1400,3,Garage,11,No
49,F,10,0,0,1200,2,Garage,5,No
24,M,4,0,0,1600,4,Garage,19,Yes
62,M,42,0,4,1600,3,Road,5,Yes
23,F,6,0,1,1600,6,Drive,10,Yes
63,M,34,8,2,1400,4,Garage,12,Yes
72,F,3,0,0,1400,3,Garage,3,Yes
52,F,35,0,1,1600,5,Garage,1,No
69,F,44,4,2,1400,3,Garage,3,Yes
33,M,9,0,3,1400,3,Road,12,No
63,M,36,0,1,1200,4,Road,4,Yes
64,F,40,0,4,1400,6,Garage,4,Yes
72,F,28,0,1,1400,7,Garage,13,Yes
26,M,1,0,4,1400,5,Garage,7,No
20,M,3,0,2,1200,6,Garage,5,Yes
75,F,17,0,2,1400,4,Garage,4,Yes
65,F,9,0,4,1600,7,Garage,4,Yes
75,M,9,0,0,1200,4,Drive,2,Yes
71,M,15,0,0,1200,3,Drive,1,No
55,F,13,0,1,1200,2,Road,15,Yes
31,F,10,8,2,1400,2,Garage,3,Yes
35,M,15,8,4,1200,6,Garage,6,Yes
41,M,22,8,0,1400,4,Garage,4,Yes
22,M,4,0,2,1400,5,Garage,4,Yes
68,M,47,0,0,1400,3,Garage,3,No
80,M,47,0,2,1400,3,Road,13,Yes
73,F,11,0,2,1200,3,Garage,1,No
53,F,5,0,3,1400,5,Garage,5,No
61,M,6,0,4,1200,6,Garage,1,No
43,M,25,0,2,1400,5,Garage,10,No
39,M,9,0,3,1400,2,Garage,11,No
29,F,5,0,0,1400,5,Garage,2,No
26,F,2,4,0,1200,6,Garage,12,Yes
65,M,34,0,3,1400,2,Road,6,Yes
70,M,23,0,3,1400,5,Garage,14,Yes
45,F,21,0,2,1200,2,Road,1,No
46,F,7,0,3,1200,4,Garage,3,No
42,F,4,0,1,1400,5,Garage,2,No
49,F,25,0,4,1200,4,Garage,13,No
56,M,37,0,2,1400,6,Garage,3,No
57,M,29,0,2,1600,2,Garage,1,No
64,M,3,8,2,1400,4,Road,9,Yes
74,M,23,0,0,1200,2,Road,1,Yes
46,F,6,0,4,1200,4,Garage,2,No
41,F,11,0,3,1400,6,Garage,1,No
63,F,9,4,3,1600,2,Garage,13,Yes
62,F,13,0,2,1400,2,Garage,1,No
72,F,13,0,0,1600,5,Road,4,Yes
71,M,49,0,2,1400,2,Garage,15,No
60,F,27,0,1,1200,4,Garage,2,No
45,F,24,0,4,1400,3,Garage,1,No
46,F,28,0,2,1200,2,Garage,15,No
22,M,5,0,2,1400,4,Garage,6,Yes
42,M,24,0,3,1200,6,Garage,4,No
60,F,7,0,3,1600,7,Garage,15,Yes
79,M,14,0,1,2000,7,Garage,3,Yes
69,F,26,0,2,1600,4,Garage,2,Yes
49,M,17,0,2,1600,4,Garage,1,No
58,F,35,0,2,1400,5,Road,11,Yes
19,M,2,0,2,1400,4,Road,10,Yes
52,F,9,0,3,1600,6,Road,15,Yes
32,M,2,0,4,1200,3,Garage,1,No
74,F,17,0,3,1200,5,Garage,8,Yes
73,M,26,0,1,1800,3,Drive,2,Yes
35,M,16,0,2,1200,5,Garage,11,No
44,M,22,0,0,1200,4,Garage,13,No
58,F,31,4,0,1600,4,Garage,6,Yes
24,F,6,0,4,1200,3,Drive,1,No
30,M,13,0,1,1200,5,Garage,1,No
37,F,1,0,3,1600,7,Garage,6,No
51,F,26,0,1,1200,4,Garage,12,No
34,M,5,0,0,1600,3,Road,7,Yes
71,F,28,8,3,1600,3,Garage,13,Yes
67,F,1,0,3,1200,2,Road,1,Yes
52,F,19,0,3,1200,2,Garage,10,No
64,F,22,0,1,1400,4,Garage,2,No
65,M,39,0,3,1600,6,Garage,19,Yes
19,F,2,0,4,1600,2,Garage,4,No
38,F,1,0,1,2000,6,Garage,2,No
63,F,25,0,0,1200,3,Garage,14,Yes
53,M,24,0,3,1200,3,Road,6,Yes
78,M,50,0,2,1200,2,Road,7,Yes
33,M,7,0,1,1400,2,Garage,3,No
46,M,9,0,2,1400,4,Garage,8,No
54,F,20,0,0,1200,3,Drive,6,No
61,F,15,0,3,1400,2,Garage,2,No
62,M,2,8,0,1200,6,Garage,11,Yes
26,F,1,0,3,1400,4,Garage,15,No
39,F,9,0,3,1400,3,Garage,3,No
57,M,32,4,3,1400,5,Garage,4,Yes
49,F,15,0,2,1400,5,Road,1,Yes
45,M,7,0,1,1200,3,Garage,6,No
53,F,36,0,1,1400,2,Road,11,No
38,F,11,0,1,1200,3,Drive,6,No
30,M,12,0,4,1200,3,Garage,9,No
46,F,20,0,4,1200,4,Garage,1,No
21,F,3,0,3,1200,4,Drive,1,Yes
71,F,4,4,0,1200,5,Drive,1,Yes
47,F,19,0,2,1600,2,Garage,6,No
68,M,24,0,1,1200,6,Garage,5,No
59,M,13,0,1,1600,6,Garage,3,No
47,M,6,0,3,1400,2,Garage,4,No
35,M,17,0,0,1200,5,Garage,15,No
39,M,19,0,1,1600,2,Garage,1,No
68,F,46,0,1,1200,2,Garage,2,No
77,F,40,0,4,1200,4,Garage,9,Yes
54,F,36,0,4,1200,4,Garage,6,No
19,F,1,0,2,1600,6,Garage,3,Yes
29,M,12,0,1,1400,2,Garage,1,No
45,M,4,0,1,1400,6,Garage,8,No
50,M,2,0,4,1400,4,Garage,6,No
53,M,22,0,0,1200,5,Road,3,Yes
62,M,33,0,4,1600,4,Road,11,Yes
80,M,34,4,2,1200,4,Road,16,Yes
51,M,16,0,0,1600,5,Road,4,Yes
49,M,7,8,2,1200,4,Garage,16,Yes
44,F,5,0,3,1200,2,Garage,2,No
32,M,5,0,4,1200,2,Garage,1,No
74,F,38,0,2,1200,4,Garage,16,Yes
77,F,47,0,4,1200,5,Garage,2,Yes
56,M,25,0,3,1200,4,Garage,2,No
69,F,49,0,3,1400,3,Garage,15,Yes
41,F,19,0,2,1400,4,Garage,15,No
58,F,4,0,3,1200,2,Garage,9,No
51,M,12,0,3,1400,3,Drive,2,No
47,F,4,0,3,1200,4,Road,13,No
37,F,20,0,3,1200,6,Road,12,No
74,M,40,0,4,1800,7,Road,17,Yes
71,M,24,0,4,1600,4,Drive,2,Yes
37,F,5,0,3,1400,6,Drive,1,No
35,F,2,0,4,1600,6,Garage,3,No
55,F,18,8,0,1200,4,Drive,2,Yes
78,F,19,0,2,1200,6,Road,3,Yes
78,M,42,8,2,1200,4,Garage,8,Yes
69,M,11,4,3,1400,3,Garage,1,Yes
47,M,17,0,0,1800,4,Garage,1,No
29,M,6,0,3,1600,3,Garage,3,No
44,M,1,0,2,1400,5,Garage,18,No
80,F,15,0,4,1200,5,Drive,1,Yes
54,F,11,0,0,1800,7,Garage,3,Yes
28,F,1,0,3,1400,6,Garage,10,No
53,M,6,8,0,1400,3,Road,6,Yes
40,F,12,0,2,1200,6,Drive,5,No
34,F,6,0,2,1400,3,Road,19,No
76,F,4,0,2,1400,6,Garage,11,Yes
55,F,19,4,1,1200,6,Garage,3,Yes
19,F,1,0,4,1600,3,Garage,7,Yes
71,M,22,0,2,1600,7,Drive,3,Yes
52,F,3,0,4,1200,3,Garage,1,No
67,F,41,0,3,1600,4,Garage,7,Yes
58,F,13,0,1,1400,7,Garage,1,No
66,F,47,0,1,1400,3,Road,1,Yes
33,F,16,0,2,1200,3,Garage,11,No
32,F,11,0,2,1200,5,Drive,13,No
80,M,28,0,2,1600,6,Road,13,Yes
51,M,6,8,2,1400,3,Garage,3,Yes
42,M,9,0,3,1200,3,Garage,12,No
39,F,6,0,4,1400,5,Garage,16,No
48,M,16,8,0,2400,4,Road,1,Yes
22,F,4,0,4,1600,5,Drive,1,Yes
19,F,1,0,2,1200,3,Garage,3,No
53,F,23,0,4,1800,5,Road,1,Yes
33,M,1,0,2,1600,5,Road,5,Yes
55,M,9,0,1,1600,5,Garage,4,No
19,M,1,0,2,1200,2,Garage,2,No
64,F,22,0,0,1400,2,Drive,10,No
71,M,6,0,4,1200,6,Garage,6,No
60,F,14,0,1,1400,6,Garage,2,No
30,F,12,0,2,1200,2,Road,13,No
18,F,1,0,4,1400,6,Garage,2,Yes
29,F,7,0,0,1200,5,Garage,9,No
32,F,4,0,4,1600,4,Road,17,Yes
38,M,19,8,0,1800,7,Garage,1,Yes
18,M,1,0,3,1200,3,Garage,11,Yes
75,M,24,0,3,1400,3,Garage,2,No
74,M,22,0,2,1400,5,Garage,8,No
75,F,16,0,2,1200,6,Drive,14,Yes
76,F,35,0,1,2000,5,Garage,1,Yes
40,M,18,8,4,1600,5,Garage,3,Yes
26,F,8,0,3,1200,2,Road,7,No
